source_file,variant,name,time,value
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,34.0,70.710326433566
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,34.25,71.368223649579
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,34.5,71.987027507291
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,34.75,72.495069576118
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,35.0,72.848374922643
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,35.25,73.045201344406
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,35.5,73.124912408859
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,35.75,73.140271267473
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,36.0,73.099416192329
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,36.25,73.015647399203
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,36.5,72.95315565901
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,36.75,73.04333238589
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,37.0,73.369609756576
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,37.25,73.964977078327
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,37.5,74.80213090575
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,37.75,75.860462007716
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,38.0,75.922764742012
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,38.25,75.906397603411
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,38.5,75.918352087847
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,38.75,75.936052663027
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,39.0,75.947607506988
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,39.25,75.948807257012
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,39.5,75.94499070588
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,39.75,75.944751918611
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,40.0,75.956869699733
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,40.25,75.98728161675
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,40.5,76.038565893014
